name,type,address,rating,comments,link,images,raw_detail
Regimiento de Infantería 1 Patricios,Base militar,"Av. Int. Bullrich 481, C1425FTE Cdad. Autónoma de Buenos Aires, Argentina",4.6,(279),https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+1+Patricios/data=!4m7!3m6!1s0x95bcb599f8cb471d:0xf99a057d61112bc8!8m2!3d-34.5755155!4d-58.4274124!16s%2Fg%2F1hc49_rm4!19sChIJHUfL-Jm1vJURyCsRYX0Fmvk?authuser=0&hl=es-419&rclk=1,https://lh3.googleusercontent.com/p/AF1QipOb2EVIQY5p0hHFygyaMM5dZ0yS0duJtP2Jz4rx=w600;https://lh3.googleusercontent.com/p/AF1QipPaPLRvtN4s0PqCuIwSiA0TICB_6rjmqwvRxXZ0=w600;https://lh3.googleusercontent.com/p/AF1QipM-UzlGMwOuTUfs_YMN9P8_UG-xNlu6NGPFEbrO=w600;https://lh3.googleusercontent.com/p/AF1QipOb2EVIQY5p0hHFygyaMM5dZ0yS0duJtP2Jz4rx=w600,"Av. Int. Bullrich 481, C1425FTE Cdad. Autónoma de Buenos Aires, Argentina|ejercito.mil.ar|+54 11 4576-5572|CHFF+Q2 Buenos Aires, Cdad. Autónoma de Buenos Aires, Argentina"
Regimiento de Infanteria No 14,Base militar,"M8WQ+XX5, Asunción 001018, Paraguay",,,"https://www.google.com/maps/place/Regimiento+de+Infanteria+No+14/@-25.30261,-57.6600208,17z/data=!3m1!4b1!4m6!3m5!1s0x945d080976555555:0xd79297cc5beb8184!8m2!3d-25.30261!4d-57.6600208!16s%2Fg%2F11x282k_wf?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"M8WQ+XX5, Asunción 001018, Paraguay|Reclamar este negocio"
RIM 20 Cazadores de Los Andes,Base militar,"Av. Bolivia 1152, Y4600 San Salvador de Jujuy, Jujuy, Argentina",4.6,(57),https://www.google.com/maps/place/RIM+20+Cazadores+de+Los+Andes/data=!4m7!3m6!1s0x941b0f19f932a3d1:0xce6837c9525534b!8m2!3d-24.1804546!4d-65.3217021!16s%2Fg%2F1thvzc6_!19sChIJ0aMy-RkPG5QRS1MllXyD5gw?authuser=0&hl=es-419&rclk=1,https://lh3.googleusercontent.com/p/AF1QipNEts4VGtga3acvlws3wzVVhbXwTULAeXYdZTYm=w600;https://lh3.googleusercontent.com/p/AF1QipNEts4VGtga3acvlws3wzVVhbXwTULAeXYdZTYm=w600;;,"Av. Bolivia 1152, Y4600 San Salvador de Jujuy, Jujuy, Argentina|infanteria.com.ar|+54 388 584-6157|RM9H+R8 San Salvador de Jujuy, Jujuy, Argentina|Reclamar este negocio"
Batallón de Infantería - Vallemi,Base militar,"R2XW+PHG, Puerto Valle-Mi 010603, Paraguay",,,"https://www.google.com/maps/place/Batall%C3%B3n+de+Infanter%C3%ADa+-+Vallemi/@-22.1498187,-57.9543165,17z/data=!3m1!4b1!4m6!3m5!1s0x947acb0054120bd3:0xb36d9ed6420343a9!8m2!3d-22.1498187!4d-57.9543165!16s%2Fg%2F11m6bdbryz?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"R2XW+PHG, Puerto Valle-Mi 010603, Paraguay|Reclamar este negocio"
Comando de Infantería de Marina (COMIM),Oficinas de empresa,"Justo Pastor Candia &, Facundo Insfran, Asunción, Paraguay",4.8,(45),https://www.google.com/maps/place/Comando+de+Infanter%C3%ADa+de+Marina+%28COMIM%29/data=!4m7!3m6!1s0x945d09226e9dd379:0x5e2d65f2b1bcd039!8m2!3d-25.2769047!4d-57.6495931!16s%2Fg%2F11j6z_9vgq!19sChIJedOdbiIJXZQROdC8sfJlLV4?authuser=0&hl=es-419&rclk=1,;;;,"Justo Pastor Candia &, Facundo Insfran, Asunción, Paraguay|P9F2+65 Asunción, Paraguay"
"1ª División de Infantería R.I. 1 “2 de Mayo""",Oficinas de empresa,"M8XR+F9M, Asunción 001018, Paraguay",4.5,(23),https://www.google.com/maps/place/1%C2%AA+Divisi%C3%B3n+de+Infanter%C3%ADa+R.I.+1+%E2%80%9C2+de+Mayo%22/data=!4m7!3m6!1s0x945d0809161480e9:0x61ce318ed192c3af!8m2!3d-25.3012966!4d-57.6590678!16s%2Fg%2F11dxsqb8f5!19sChIJ6YAUFgkIXZQRr8OS0Y4xzmE?authuser=0&hl=es-419&rclk=1,;;;,"M8XR+F9M, Asunción 001018, Paraguay|Reclamar este negocio"
Regimento de Infanteria No 14,Base militar,"P93Q+XJJ, Avenida Mcal Lopez, Asunción 001228, Paraguay",4.6,(35),https://www.google.com/maps/place/Regimento+de+Infanteria+No+14/data=!4m7!3m6!1s0x945da8779a7e6765:0xd9b51ba8e5a68f4!8m2!3d-25.2950459!4d-57.6109721!16s%2Fg%2F1tc_m778!19sChIJZWd-mneoXZQR9GhajrpRmw0?authuser=0&hl=es-419&rclk=1,;;;,"P93Q+XJJ, Avenida Mcal Lopez, Asunción 001228, Paraguay|+595 21 204 669|Reclamar este negocio"
Villa Militar 1ra División de Infantería,Sociedad de viviendas,"M8XR+RXX Laguna, Asunción, Paraguay",5.0,(1),https://www.google.com/maps/place/Villa+Militar+1ra+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x945d09ddb1637eed:0x2c1ca5078e25c73a!8m2!3d-25.3016628!4d-57.6572982!16s%2Fg%2F11q3f2107f!19sChIJ7X5jsd0JXZQROscljgelHCw?authuser=0&hl=es-419&rclk=1,;;;,"M8XR+RXX Laguna, Asunción, Paraguay|M8XV+83 Asunción, Paraguay|Reclamar este negocio"
Primera Compañía Infantería - Agrupación Especializada,Asociación u organización,"M9R2+J9V, Av. Acosta Ñu, Asunción 001111, Paraguay",5.0,(2),https://www.google.com/maps/place/Primera+Compa%C3%B1%C3%ADa+Infanter%C3%ADa+-+Agrupaci%C3%B3n+Especializada/data=!4m7!3m6!1s0x945d07000ca1ae39:0xe3a5f5a4416a248e!8m2!3d-25.3080625!4d-57.6496109!16s%2Fg%2F11wh9rm5ds!19sChIJOa6hDAAHXZQRjiRqQaT1peM?authuser=0&hl=es-419&rclk=1,;;;,"M9R2+J9V, Av. Acosta Ñu, Asunción 001111, Paraguay|Reclamar este negocio"
"Campo de Formación ""Héroes del Chaco""",Base militar,"PFV4+QQ4, Av. Rc 3 Coronel Mongelos, Asunción 001509, Paraguay",5.0,(1),https://www.google.com/maps/place/Campo+de+Formaci%C3%B3n+%22H%C3%A9roes+del+Chaco%22/data=!4m7!3m6!1s0x945da5147e2c21eb:0xd0c314b252054db6!8m2!3d-25.2556022!4d-57.5430603!16s%2Fg%2F11fpj7ch8d!19sChIJ6yEsfhSlXZQRtk0FUrIUw9A?authuser=0&hl=es-419&rclk=1,;;;,"PFV4+QQ4, Av. Rc 3 Coronel Mongelos, Asunción 001509, Paraguay|ejercito.mil.py|+595 21 296 2501|Reclamar este negocio"
Escuela de Infantería centro de entrenamiento militar,Escuela,"RCFM+HRC, Remansito 150414, Paraguay",5.0,(2),https://www.google.com/maps/place/Escuela+de+Infanter%C3%ADa+centro+de+entrenamiento+militar/data=!4m7!3m6!1s0x945da168105eb96d:0xab69779a1b7e0d90!8m2!3d-25.176065!4d-57.565479!16s%2Fg%2F11fy4sxp9d!19sChIJbbleEGihXZQRkA1-G5p3aas?authuser=0&hl=es-419&rclk=1,;;;,"RCFM+HRC, Remansito 150414, Paraguay|Reclamar este negocio"
Dirección de Bandas Militares,Base militar,"QFC5+7WJ, Mariano Roque Alonso 111021, Paraguay",5.0,(1),https://www.google.com/maps/place/Direcci%C3%B3n+de+Bandas+Militares/data=!4m7!3m6!1s0x945da5a6faf20883:0xeea5f733685336aa!8m2!3d-25.2292782!4d-57.5402254!16s%2Fg%2F11lsnz0y21!19sChIJgwjy-qalXZQRqjZTaDP3pe4?authuser=0&hl=es-419&rclk=1,;;;,"QFC5+7WJ, Mariano Roque Alonso 111021, Paraguay|Ubicado en: Comando Logístico|+595 21 752 868|Reclamar este negocio"
Regimiento De Infanteria,Escuela,"Av. R Massaferro, P3600 Formosa, Argentina",,,"https://www.google.com/maps/place/Regimiento+De+Infanteria/@-26.1645544,-58.1703406,17z/data=!3m1!4b1!4m6!3m5!1s0x945ca5dc7010b225:0x59a3f7983da2f6b0!8m2!3d-26.1645544!4d-58.1703406!16s%2Fg%2F11grt_340c?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"Av. R Massaferro, P3600 Formosa, Argentina|formosa.gob.ar|RRPH+5V Formosa, Argentina|Reclamar este negocio"
Sección Patrimonio-4° División de Infantería,Oficina de la Administración,"HGRX+4PQ, Concepción 010108, Paraguay",5.0,(1),https://www.google.com/maps/place/Secci%C3%B3n+Patrimonio-4%C2%B0+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x94669d002ecaf87f:0x48f28ab5757627b2!8m2!3d-23.4096662!4d-57.4506378!16s%2Fg%2F11x2ks2pq2!19sChIJf_jKLgCdZpQRsid2dbWK8kg?authuser=0&hl=es-419&rclk=1,;;;,"HGRX+4PQ, Concepción 010108, Paraguay|Reclamar este negocio"
Regimiento de Infanteria No 14,Base militar,"M8WQ+XX5, Asunción 001018, Paraguay",,,"https://www.google.com/maps/place/Regimiento+de+Infanteria+No+14/@-25.30261,-57.6600208,17z/data=!3m1!4b1!4m6!3m5!1s0x945d080976555555:0xd79297cc5beb8184!8m2!3d-25.30261!4d-57.6600208!16s%2Fg%2F11x282k_wf?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"M8WQ+XX5, Asunción 001018, Paraguay|Reclamar este negocio"
Sección Patrimonio-4° División de Infantería,Oficina de la Administración,"HGRX+4PQ, Concepción 010108, Paraguay",5.0,(1),https://www.google.com/maps/place/Secci%C3%B3n+Patrimonio-4%C2%B0+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x94669d002ecaf87f:0x48f28ab5757627b2!8m2!3d-23.4096662!4d-57.4506378!16s%2Fg%2F11x2ks2pq2!19sChIJf_jKLgCdZpQRsid2dbWK8kg?authuser=0&hl=es-419&rclk=1,;;;,"HGRX+4PQ, Concepción 010108, Paraguay|Reclamar este negocio"
4º División de Infantería,Base militar,"HGQX+XVR, Concepción 010108, Paraguay",,,"https://www.google.com/maps/place/4%C2%BA+Divisi%C3%B3n+de+Infanter%C3%ADa/@-23.4100072,-57.4503616,17z/data=!3m1!4b1!4m6!3m5!1s0x94669d000f7f5455:0x4f7dacc94c0cbd98!8m2!3d-23.4100072!4d-57.4503616!16s%2Fg%2F11w326vd_7?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HGQX+XVR, Concepción 010108, Paraguay|Reclamar este negocio"
Regimiento de Infantería 2 Ytororo,Bus stop,"001416 Asunción, Paraguay",,,"https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+2+Ytororo/@-25.3023154,-57.56616,17z/data=!3m1!4b1!4m6!3m5!1s0x945da8b86bc7978b:0x8ea8948bfa0b44b2!8m2!3d-25.3023154!4d-57.56616!16s%2Fg%2F11wy01ck54?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"001416 Asunción, Paraguay|MCXM+3G Asunción, Paraguay"
COMPAÑIA BATALLON CONJUNTO FF.EE,Base militar,"HHRH+5W4, Concepción 010104, Paraguay",,,"https://www.google.com/maps/place/COMPA%C3%91IA+BATALLON+CONJUNTO+FF.EE/@-23.4096199,-57.42017,17z/data=!3m1!4b1!4m6!3m5!1s0x94669daa2315d8d9:0xbb9e0ece8385933d!8m2!3d-23.4096199!4d-57.42017!16s%2Fg%2F11tfxm9055?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HHRH+5W4, Concepción 010104, Paraguay|Reclamar este negocio"
Sección Patrimonio-4° División de Infantería,Oficina de la Administración,"HGRX+4PQ, Concepción 010108, Paraguay",5.0,(1),https://www.google.com/maps/place/Secci%C3%B3n+Patrimonio-4%C2%B0+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x94669d002ecaf87f:0x48f28ab5757627b2!8m2!3d-23.4096662!4d-57.4506378!16s%2Fg%2F11x2ks2pq2!19sChIJf_jKLgCdZpQRsid2dbWK8kg?authuser=0&hl=es-419&rclk=1,;;;,"HGRX+4PQ, Concepción 010108, Paraguay|Reclamar este negocio"
4º División de Infantería,Base militar,"HGQX+XVR, Concepción 010108, Paraguay",,,"https://www.google.com/maps/place/4%C2%BA+Divisi%C3%B3n+de+Infanter%C3%ADa/@-23.4100072,-57.4503616,17z/data=!3m1!4b1!4m6!3m5!1s0x94669d000f7f5455:0x4f7dacc94c0cbd98!8m2!3d-23.4100072!4d-57.4503616!16s%2Fg%2F11w326vd_7?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HGQX+XVR, Concepción 010108, Paraguay|Reclamar este negocio"
COMPAÑIA BATALLON CONJUNTO FF.EE,Base militar,"HHRH+5W4, Concepción 010104, Paraguay",,,"https://www.google.com/maps/place/COMPA%C3%91IA+BATALLON+CONJUNTO+FF.EE/@-23.4096199,-57.42017,17z/data=!3m1!4b1!4m6!3m5!1s0x94669daa2315d8d9:0xbb9e0ece8385933d!8m2!3d-23.4096199!4d-57.42017!16s%2Fg%2F11tfxm9055?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HHRH+5W4, Concepción 010104, Paraguay|Reclamar este negocio"
Regimento de Infanteria No 14,Base militar,"P93Q+XJJ, Avenida Mcal Lopez, Asunción 001228, Paraguay",4.6,(35),https://www.google.com/maps/place/Regimento+de+Infanteria+No+14/data=!4m7!3m6!1s0x945da8779a7e6765:0xd9b51ba8e5a68f4!8m2!3d-25.2950459!4d-57.6109721!16s%2Fg%2F1tc_m778!19sChIJZWd-mneoXZQR9GhajrpRmw0?authuser=0&hl=es-419&rclk=1,;;;,"P93Q+XJJ, Avenida Mcal Lopez, Asunción 001228, Paraguay|+595 21 204 669|Reclamar este negocio"
Comando de Infantería de Marina (COMIM),Oficinas de empresa,"Justo Pastor Candia &, Facundo Insfran, Asunción, Paraguay",4.8,(45),https://www.google.com/maps/place/Comando+de+Infanter%C3%ADa+de+Marina+%28COMIM%29/data=!4m7!3m6!1s0x945d09226e9dd379:0x5e2d65f2b1bcd039!8m2!3d-25.2769047!4d-57.6495931!16s%2Fg%2F11j6z_9vgq!19sChIJedOdbiIJXZQROdC8sfJlLV4?authuser=0&hl=es-419&rclk=1,;;;,"Justo Pastor Candia &, Facundo Insfran, Asunción, Paraguay|P9F2+65 Asunción, Paraguay"
"1ª División de Infantería R.I. 1 “2 de Mayo""",Oficinas de empresa,"M8XR+F9M, Asunción 001018, Paraguay",4.5,(23),https://www.google.com/maps/place/1%C2%AA+Divisi%C3%B3n+de+Infanter%C3%ADa+R.I.+1+%E2%80%9C2+de+Mayo%22/data=!4m7!3m6!1s0x945d0809161480e9:0x61ce318ed192c3af!8m2!3d-25.3012966!4d-57.6590678!16s%2Fg%2F11dxsqb8f5!19sChIJ6YAUFgkIXZQRr8OS0Y4xzmE?authuser=0&hl=es-419&rclk=1,;;;,"M8XR+F9M, Asunción 001018, Paraguay|Reclamar este negocio"
"Campo de Formación ""Héroes del Chaco""",Base militar,"PFV4+QQ4, Av. Rc 3 Coronel Mongelos, Asunción 001509, Paraguay",5.0,(1),https://www.google.com/maps/place/Campo+de+Formaci%C3%B3n+%22H%C3%A9roes+del+Chaco%22/data=!4m7!3m6!1s0x945da5147e2c21eb:0xd0c314b252054db6!8m2!3d-25.2556022!4d-57.5430603!16s%2Fg%2F11fpj7ch8d!19sChIJ6yEsfhSlXZQRtk0FUrIUw9A?authuser=0&hl=es-419&rclk=1,;;;,"PFV4+QQ4, Av. Rc 3 Coronel Mongelos, Asunción 001509, Paraguay|ejercito.mil.py|+595 21 296 2501|Reclamar este negocio"
Villa Militar 1ra División de Infantería,Sociedad de viviendas,"M8XR+RXX Laguna, Asunción, Paraguay",5.0,(1),https://www.google.com/maps/place/Villa+Militar+1ra+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x945d09ddb1637eed:0x2c1ca5078e25c73a!8m2!3d-25.3016628!4d-57.6572982!16s%2Fg%2F11q3f2107f!19sChIJ7X5jsd0JXZQROscljgelHCw?authuser=0&hl=es-419&rclk=1,;;;,"M8XR+RXX Laguna, Asunción, Paraguay|M8XV+83 Asunción, Paraguay|Reclamar este negocio"
4º División de Infantería,Base militar,"HGQX+XVR, Concepción 010108, Paraguay",,,"https://www.google.com/maps/place/4%C2%BA+Divisi%C3%B3n+de+Infanter%C3%ADa/@-23.4100072,-57.4503616,17z/data=!3m1!4b1!4m6!3m5!1s0x94669d000f7f5455:0x4f7dacc94c0cbd98!8m2!3d-23.4100072!4d-57.4503616!16s%2Fg%2F11w326vd_7?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HGQX+XVR, Concepción 010108, Paraguay|Reclamar este negocio"
COMPAÑIA BATALLON CONJUNTO FF.EE,Base militar,"HHRH+5W4, Concepción 010104, Paraguay",,,"https://www.google.com/maps/place/COMPA%C3%91IA+BATALLON+CONJUNTO+FF.EE/@-23.4096199,-57.42017,17z/data=!3m1!4b1!4m6!3m5!1s0x94669daa2315d8d9:0xbb9e0ece8385933d!8m2!3d-23.4096199!4d-57.42017!16s%2Fg%2F11tfxm9055?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HHRH+5W4, Concepción 010104, Paraguay|Reclamar este negocio"
Dirección de Bandas Militares,Base militar,"QFC5+7WJ, Mariano Roque Alonso 111021, Paraguay",5.0,(1),https://www.google.com/maps/place/Direcci%C3%B3n+de+Bandas+Militares/data=!4m7!3m6!1s0x945da5a6faf20883:0xeea5f733685336aa!8m2!3d-25.2292782!4d-57.5402254!16s%2Fg%2F11lsnz0y21!19sChIJgwjy-qalXZQRqjZTaDP3pe4?authuser=0&hl=es-419&rclk=1,;;;,"QFC5+7WJ, Mariano Roque Alonso 111021, Paraguay|Ubicado en: Comando Logístico|+595 21 752 868|Reclamar este negocio"
Escuela de Infantería centro de entrenamiento militar,Escuela,"RCFM+HRC, Remansito 150414, Paraguay",5.0,(2),"https://www.google.com/maps/place/Escuela+de+Infanter%C3%ADa+centro+de+entrenamiento+militar/@-25.176065,-57.565479,17z/data=!3m1!4b1!4m6!3m5!1s0x945da168105eb96d:0xab69779a1b7e0d90!8m2!3d-25.176065!4d-57.565479!16s%2Fg%2F11fy4sxp9d?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"RCFM+HRC, Remansito 150414, Paraguay|Reclamar este negocio"
Sección Patrimonio-4° División de Infantería,Oficina de la Administración,"HGRX+4PQ, Concepción 010108, Paraguay",5.0,(1),https://www.google.com/maps/place/Secci%C3%B3n+Patrimonio-4%C2%B0+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x94669d002ecaf87f:0x48f28ab5757627b2!8m2!3d-23.4096662!4d-57.4506378!16s%2Fg%2F11x2ks2pq2!19sChIJf_jKLgCdZpQRsid2dbWK8kg?authuser=0&hl=es-419&rclk=1,;;;,"HGRX+4PQ, Concepción 010108, Paraguay|Reclamar este negocio"
Regimiento de Infanteria No 14,Base militar,"M8WQ+XX5, Asunción 001018, Paraguay",,,"https://www.google.com/maps/place/Regimiento+de+Infanteria+No+14/@-25.30261,-57.6600208,17z/data=!3m1!4b1!4m6!3m5!1s0x945d080976555555:0xd79297cc5beb8184!8m2!3d-25.30261!4d-57.6600208!16s%2Fg%2F11x282k_wf?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"M8WQ+XX5, Asunción 001018, Paraguay|Reclamar este negocio"
Regimiento de Infantería 2 Ytororo,Bus stop,"001416 Asunción, Paraguay",,,"https://www.google.com/maps/place/Regimiento+de+Infanter%C3%ADa+2+Ytororo/@-25.3023154,-57.56616,17z/data=!3m1!4b1!4m6!3m5!1s0x945da8b86bc7978b:0x8ea8948bfa0b44b2!8m2!3d-25.3023154!4d-57.56616!16s%2Fg%2F11wy01ck54?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"001416 Asunción, Paraguay|MCXM+3G Asunción, Paraguay"
Sección Patrimonio-4° División de Infantería,Oficina de la Administración,"HGRX+4PQ, Concepción 010108, Paraguay",5.0,(1),https://www.google.com/maps/place/Secci%C3%B3n+Patrimonio-4%C2%B0+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x94669d002ecaf87f:0x48f28ab5757627b2!8m2!3d-23.4096662!4d-57.4506378!16s%2Fg%2F11x2ks2pq2!19sChIJf_jKLgCdZpQRsid2dbWK8kg?authuser=0&hl=es-419&rclk=1,;;;,"HGRX+4PQ, Concepción 010108, Paraguay|Reclamar este negocio"
4º División de Infantería,Base militar,"HGQX+XVR, Concepción 010108, Paraguay",,,"https://www.google.com/maps/place/4%C2%BA+Divisi%C3%B3n+de+Infanter%C3%ADa/@-23.4100072,-57.4503616,17z/data=!3m1!4b1!4m6!3m5!1s0x94669d000f7f5455:0x4f7dacc94c0cbd98!8m2!3d-23.4100072!4d-57.4503616!16s%2Fg%2F11w326vd_7?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HGQX+XVR, Concepción 010108, Paraguay|Reclamar este negocio"
COMPAÑIA BATALLON CONJUNTO FF.EE,Base militar,"HHRH+5W4, Concepción 010104, Paraguay",,,"https://www.google.com/maps/place/COMPA%C3%91IA+BATALLON+CONJUNTO+FF.EE/@-23.4096199,-57.42017,17z/data=!3m1!4b1!4m6!3m5!1s0x94669daa2315d8d9:0xbb9e0ece8385933d!8m2!3d-23.4096199!4d-57.42017!16s%2Fg%2F11tfxm9055?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HHRH+5W4, Concepción 010104, Paraguay|Reclamar este negocio"
Regimento de Infanteria No 14,Base militar,"P93Q+XJJ, Avenida Mcal Lopez, Asunción 001228, Paraguay",4.6,(35),https://www.google.com/maps/place/Regimento+de+Infanteria+No+14/data=!4m7!3m6!1s0x945da8779a7e6765:0xd9b51ba8e5a68f4!8m2!3d-25.2950459!4d-57.6109721!16s%2Fg%2F1tc_m778!19sChIJZWd-mneoXZQR9GhajrpRmw0?authuser=0&hl=es-419&rclk=1,;;;,"P93Q+XJJ, Avenida Mcal Lopez, Asunción 001228, Paraguay|+595 21 204 669|Reclamar este negocio"
"1ª División de Infantería R.I. 1 “2 de Mayo""",Oficinas de empresa,"M8XR+F9M, Asunción 001018, Paraguay",4.5,(23),https://www.google.com/maps/place/1%C2%AA+Divisi%C3%B3n+de+Infanter%C3%ADa+R.I.+1+%E2%80%9C2+de+Mayo%22/data=!4m7!3m6!1s0x945d0809161480e9:0x61ce318ed192c3af!8m2!3d-25.3012966!4d-57.6590678!16s%2Fg%2F11dxsqb8f5!19sChIJ6YAUFgkIXZQRr8OS0Y4xzmE?authuser=0&hl=es-419&rclk=1,;;;,"M8XR+F9M, Asunción 001018, Paraguay|Reclamar este negocio"
Comando de Infantería de Marina (COMIM),Oficinas de empresa,"Justo Pastor Candia &, Facundo Insfran, Asunción, Paraguay",4.8,(45),https://www.google.com/maps/place/Comando+de+Infanter%C3%ADa+de+Marina+%28COMIM%29/data=!4m7!3m6!1s0x945d09226e9dd379:0x5e2d65f2b1bcd039!8m2!3d-25.2769047!4d-57.6495931!16s%2Fg%2F11j6z_9vgq!19sChIJedOdbiIJXZQROdC8sfJlLV4?authuser=0&hl=es-419&rclk=1,;;;,"Justo Pastor Candia &, Facundo Insfran, Asunción, Paraguay|P9F2+65 Asunción, Paraguay"
4º División de Infantería,Base militar,"HGQX+XVR, Concepción 010108, Paraguay",,,"https://www.google.com/maps/place/4%C2%BA+Divisi%C3%B3n+de+Infanter%C3%ADa/@-23.4100072,-57.4503616,17z/data=!3m1!4b1!4m6!3m5!1s0x94669d000f7f5455:0x4f7dacc94c0cbd98!8m2!3d-23.4100072!4d-57.4503616!16s%2Fg%2F11w326vd_7?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HGQX+XVR, Concepción 010108, Paraguay|Reclamar este negocio"
Dirección de Bandas Militares,Base militar,"QFC5+7WJ, Mariano Roque Alonso 111021, Paraguay",5.0,(1),https://www.google.com/maps/place/Direcci%C3%B3n+de+Bandas+Militares/data=!4m7!3m6!1s0x945da5a6faf20883:0xeea5f733685336aa!8m2!3d-25.2292782!4d-57.5402254!16s%2Fg%2F11lsnz0y21!19sChIJgwjy-qalXZQRqjZTaDP3pe4?authuser=0&hl=es-419&rclk=1,;;;,"QFC5+7WJ, Mariano Roque Alonso 111021, Paraguay|Ubicado en: Comando Logístico|+595 21 752 868|Reclamar este negocio"
COMPAÑIA BATALLON CONJUNTO FF.EE,Base militar,"HHRH+5W4, Concepción 010104, Paraguay",,,"https://www.google.com/maps/place/COMPA%C3%91IA+BATALLON+CONJUNTO+FF.EE/@-23.4096199,-57.42017,17z/data=!3m1!4b1!4m6!3m5!1s0x94669daa2315d8d9:0xbb9e0ece8385933d!8m2!3d-23.4096199!4d-57.42017!16s%2Fg%2F11tfxm9055?authuser=0&hl=es-419&entry=ttu&g_ep=EgoyMDI1MDYxNy4wIKXMDSoASAFQAw%3D%3D",;;;,"HHRH+5W4, Concepción 010104, Paraguay|Reclamar este negocio"
Villa Militar 1ra División de Infantería,Sociedad de viviendas,"M8XR+RXX Laguna, Asunción, Paraguay",5.0,(1),https://www.google.com/maps/place/Villa+Militar+1ra+Divisi%C3%B3n+de+Infanter%C3%ADa/data=!4m7!3m6!1s0x945d09ddb1637eed:0x2c1ca5078e25c73a!8m2!3d-25.3016628!4d-57.6572982!16s%2Fg%2F11q3f2107f!19sChIJ7X5jsd0JXZQROscljgelHCw?authuser=0&hl=es-419&rclk=1,;;;,"M8XR+RXX Laguna, Asunción, Paraguay|M8XV+83 Asunción, Paraguay|Reclamar este negocio"
"Campo de Formación ""Héroes del Chaco""",Base militar,"PFV4+QQ4, Av. Rc 3 Coronel Mongelos, Asunción 001509, Paraguay",5.0,(1),https://www.google.com/maps/place/Campo+de+Formaci%C3%B3n+%22H%C3%A9roes+del+Chaco%22/data=!4m7!3m6!1s0x945da5147e2c21eb:0xd0c314b252054db6!8m2!3d-25.2556022!4d-57.5430603!16s%2Fg%2F11fpj7ch8d!19sChIJ6yEsfhSlXZQRtk0FUrIUw9A?authuser=0&hl=es-419&rclk=1,;;;,"PFV4+QQ4, Av. Rc 3 Coronel Mongelos, Asunción 001509, Paraguay|ejercito.mil.py|+595 21 296 2501|Reclamar este negocio"
